abiturient_id	add_time	id	name	true	ex	point	eduform_id	fintype_id
202102080	2021-07-02	1	Информатика и вычислительная техника	1	Математика,Информатика и ИКТ,Русский язык	72,70,69	1	2
202102080	2021-07-02	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	72,70,69	1	2
202102054	2021-07-02	9	Теплоэнергетика и теплотехника	0	Математика,Физика,Русский язык	86,95,96	1	1
202102054	2021-07-02	27	Радиоэлектронные системы и комплексы	0	Математика,Физика,Русский язык	86,95,96	1	1
202100850	2021-07-02	13	Прикладная механика	0	Математика,Физика,Русский язык	56,61,73	1	1
202100850	2021-07-02	10	Энергетическое машиностроение	0	Математика,Физика,Русский язык	56,61,73	1	1
202102112	2021-07-03	34	Навигационно-баллистическое обеспечение применения космической техники	0	Математика,Физика,Русский язык	72,64,92	1	1
202102112	2021-07-03	33	Проектирование авиационных и ракетных двигателей	0	Математика,Физика,Русский язык	72,64,92	1	1
202102112	2021-07-03	20	Двигатели летательных аппаратов	0	Математика,Физика,Русский язык	72,64,92	1	1
202102112	2021-07-03	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	72,64,92	1	1
202102112	2021-07-03	32	Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов	0	Математика,Физика,Русский язык	72,64,92	1	1
