abiturient_id,status,add_time,id,name,true,ex,point,eduform_id,fintype_id
202100447,1,2021-07-02,27,"Радиоэлектронные системы и комплексы",0,"Математика,Физика,Русский язык","68,55,69",1,1
202101767,1,2021-07-04,31,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,"Математика,Физика,Русский язык","74,70,76",1,1
202101767,1,2021-07-04,30,"Боеприпасы и взрыватели",0,"Математика,Физика,Русский язык","74,70,76",1,1
202101393,1,2021-07-02,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","84,76,72",1,1
202100311,0,2021-06-26,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","50,85,90",1,2
202100311,0,2021-06-26,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","50,85,90",1,2
202100311,0,2021-06-26,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","50,85,90",1,1
202100311,0,2021-06-26,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","50,85,90",1,1
202101413,1,2021-07-02,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","76,60,88",1,1
202101413,1,2021-07-02,4,Радиотехника,0,"Математика,Информатика и ИКТ,Русский язык","76,60,88",1,1
202101413,1,2021-07-02,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","76,60,88",1,1
202102151,1,2021-07-04,31,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,"Математика,Физика,Русский язык","72,58,72",1,1
202102151,1,2021-07-04,20,"Двигатели летательных аппаратов",0,"Математика,Физика,Русский язык","72,58,72",1,1
202102151,1,2021-07-04,33,"Проектирование авиационных и ракетных двигателей",1,"Математика,Физика,Русский язык","72,58,72",1,1
202101254,1,2021-06-29,13,"Прикладная механика",0,"Математика,Физика,Русский язык","78,72,82",1,1
202101254,1,2021-06-29,9,"Теплоэнергетика и теплотехника",0,"Математика,Физика,Русский язык","78,72,82",1,1
